recipe,Index
155035,40762
148642,40763
146702,40764
145215,40765
144879,40766
141368,40767
141146,40768
137857,40769
137530,40770
134843,40771
125512,40772
120962,40773
120797,40774
120782,40775
120541,40776
120244,40777
118891,40778
117496,40779
115052,40780
114308,40781
113412,40782
112202,40783
112146,40784
112049,40785
112036,40786
111568,40787
111283,40788
111122,40789
108468,40790
107978,40791
107713,40792
107764,40793
106628,40794
106403,40795
106388,40796
106269,40797
105968,40798
105703,40799
105690,40800
103947,40801
104611,40802
104543,40803
104323,40804
104033,40805
103483,40806
102228,40807
101930,40808
101758,40809
101548,40810
100319,40811
99907,40812
99168,40813
98699,40814
98559,40815
98557,40816
98128,40817
98109,40818
97964,40819
97232,40820
96391,40821
96403,40822
95045,40823
95937,40824
96010,40825
95995,40826
95536,40827
95457,40828
95287,40829
94585,40830
94026,40831
92613,40832
90890,40833
92431,40834
92264,40835
91867,40836
91567,40837
90962,40838
91272,40839
90393,40840
90356,40841
89809,40842
89080,40843
88011,40844
87333,40845
86983,40846
86809,40847
86620,40848
86553,40849
86377,40850
86374,40851
86300,40852
85831,40853
85798,40854
85742,40855
85793,40856
85791,40857
85790,40858
85786,40859
85783,40860
85782,40861
85729,40862
85728,40863
85652,40864
85594,40865
84753,40866
83808,40867
83722,40868
83429,40869
83320,40870
83246,40871
83241,40872
82903,40873
82350,40874
82346,40875
81297,40876
81191,40877
80616,40878
79009,40879
78678,40880
78493,40881
78209,40882
78203,40883
77930,40884
77575,40885
77403,40886
75302,40887
70389,40888
76016,40889
75817,40890
75078,40891
74292,40892
74868,40893
74759,40894
74190,40895
74129,40896
73782,40897
73560,40898
73160,40899
72475,40900
72028,40901
71753,40902
71447,40903
71434,40904
70868,40905
70479,40906
70374,40907
70347,40908
69992,40909
69709,40910
69397,40911
69145,40912
68650,40913
68490,40914
68443,40915
68115,40916
67827,40917
67813,40918
66972,40919
66525,40920
65801,40921
62256,40922
62070,40923
61733,40924
61621,40925
51933,40926
61475,40927
61448,40928
61296,40929
61182,40930
60989,40931
60884,40932
60668,40933
60663,40934
58383,40935
58365,40936
57958,40937
57523,40938
56541,40939
56864,40940
56798,40941
56634,40942
56497,40943
56423,40944
56161,40945
56050,40946
56003,40947
55953,40948
55605,40949
55416,40950
55324,40951
55317,40952
55138,40953
55100,40954
55006,40955
54919,40956
54719,40957
54718,40958
54102,40959
53943,40960
52830,40961
52408,40962
51357,40963
50498,40964
50115,40965
49831,40966
49760,40967
48951,40968
49217,40969
49223,40970
49153,40971
48343,40972
46775,40973
47497,40974
47157,40975
46717,40976
46456,40977
46145,40978
45569,40979
45310,40980
44806,40981
44681,40982
43808,40983
43655,40984
42670,40985
43421,40986
43059,40987
43222,40988
42951,40989
40417,40990
42084,40991
42124,40992
41433,40993
41250,40994
41242,40995
41111,40996
40839,40997
40513,40998
40429,40999
39964,41000
39800,41001
39750,41002
39119,41003
39039,41004
38929,41005
38383,41006
38529,41007
35386,41008
37269,41009
37144,41010
36844,41011
36353,41012
35546,41013
34966,41014
34795,41015
34267,41016
34282,41017
34017,41018
34001,41019
33139,41020
32953,41021
32816,41022
32815,41023
32751,41024
32571,41025
32629,41026
32276,41027
31380,41028
31206,41029
29762,41030
30626,41031
30543,41032
30384,41033
29587,41034
29301,41035
28266,41036
25891,41037
27304,41038
27232,41039
26907,41040
26241,41041
26273,41042
26114,41043
26037,41044
25796,41045
25238,41046
24990,41047
23567,41048
22726,41049
22414,41050
22407,41051
21961,41052
21717,41053
21704,41054
21446,41055
20709,41056
19906,41057
19881,41058
19351,41059
19247,41060
17905,41061
17679,41062
17419,41063
17053,41064
16811,41065
16636,41066
15958,41067
15653,41068
14938,41069
14192,41070
362298,41071
183911,41072
182309,41073
177180,41074
176675,41075
176582,41076
176028,41077
174432,41078
175564,41079
171823,41080
155961,41081
148610,41082
148148,41083
139321,41084
138968,41085
138045,41086
132483,41087
130558,41088
130310,41089
129104,41090
128464,41091
126263,41092
126019,41093
124357,41094
123324,41095
110621,41096
102849,41097
100408,41098
97686,41099
91847,41100
87539,41101
86680,41102
78976,41103
75169,41104
15140,41105
65465,41106
60765,41107
60495,41108
59697,41109
59626,41110
58459,41111
51143,41112
35857,41113
32826,41114
31932,41115
31085,41116
30242,41117
29996,41118
29926,41119
29433,41120
19120,41121
14821,41122
361131,41123
220188,41124
203719,41125
200634,41126
199801,41127
197196,41128
196787,41129
196637,41130
196313,41131
195254,41132
191511,41133
189783,41134
189752,41135
188801,41136
187880,41137
187765,41138
187834,41139
186693,41140
186392,41141
185993,41142
185823,41143
184778,41144
184007,41145
183981,41146
183316,41147
181726,41148
173402,41149
165868,41150
164018,41151
160572,41152
153091,41153
152372,41154
149258,41155
148264,41156
147442,41157
144187,41158
147564,41159
142956,41160
138726,41161
121418,41162
118919,41163
120278,41164
118526,41165
117305,41166
114968,41167
113963,41168
112925,41169
112609,41170
109538,41171
109981,41172
109379,41173
108592,41174
108490,41175
107067,41176
105631,41177
104444,41178
104059,41179
104530,41180
104477,41181
104196,41182
103976,41183
103356,41184
102182,41185
102160,41186
101909,41187
101673,41188
101300,41189
101137,41190
100568,41191
99954,41192
99534,41193
98493,41194
20799,41195
98532,41196
98499,41197
98378,41198
98170,41199
98137,41200
98077,41201
98034,41202
97960,41203
97621,41204
97527,41205
97567,41206
97253,41207
97180,41208
96842,41209
96782,41210
95869,41211
81697,41212
80913,41213
79906,41214
77101,41215
76753,41216
76672,41217
76569,41218
75839,41219
75424,41220
75338,41221
74918,41222
74656,41223
74427,41224
74140,41225
74154,41226
73492,41227
73255,41228
73253,41229
72708,41230
72748,41231
72655,41232
72481,41233
72189,41234
72417,41235
72323,41236
72300,41237
72232,41238
71916,41239
72103,41240
71958,41241
71738,41242
71665,41243
71439,41244
71536,41245
71569,41246
71568,41247
71381,41248
71475,41249
71433,41250
71402,41251
71398,41252
70972,41253
70969,41254
70963,41255
70709,41256
70914,41257
70896,41258
70733,41259
70700,41260
70613,41261
70611,41262
70573,41263
70490,41264
70307,41265
69930,41266
69911,41267
69882,41268
69706,41269
69663,41270
69659,41271
69642,41272
69448,41273
69317,41274
69316,41275
69174,41276
69160,41277
69051,41278
69018,41279
68539,41280
68181,41281
68090,41282
67998,41283
67486,41284
67289,41285
67062,41286
66922,41287
66828,41288
66797,41289
66724,41290
66594,41291
66585,41292
66568,41293
66571,41294
66533,41295
66364,41296
65995,41297
65970,41298
65570,41299
62737,41300
63596,41301
58018,41302
56753,41303
56665,41304
36723,41305
54491,41306
54022,41307
53601,41308
51408,41309
51093,41310
50428,41311
50178,41312
49423,41313
47049,41314
46673,41315
46176,41316
46096,41317
45448,41318
44408,41319
44301,41320
41205,41321
42470,41322
43586,41323
43523,41324
42764,41325
42710,41326
42481,41327
42304,41328
42193,41329
42028,41330
42020,41331
41807,41332
41656,41333
40847,41334
40961,41335
40546,41336
40239,41337
40202,41338
39583,41339
40060,41340
39959,41341
39998,41342
39972,41343
39575,41344
39291,41345
38857,41346
38840,41347
38384,41348
38692,41349
38645,41350
38435,41351
38267,41352
38082,41353
37071,41354
37700,41355
37677,41356
37495,41357
37657,41358
37394,41359
37081,41360
37063,41361
36960,41362
36924,41363
36700,41364
36454,41365
36447,41366
36345,41367
36212,41368
35849,41369
35817,41370
35667,41371
35633,41372
35630,41373
35427,41374
35314,41375
35311,41376
35296,41377
35228,41378
35132,41379
35082,41380
34850,41381
34800,41382
34796,41383
32734,41384
25129,41385
25110,41386
24364,41387
23707,41388
22404,41389
18495,41390
20963,41391
20903,41392
19448,41393
19294,41394
18549,41395
18313,41396
17783,41397
17693,41398
17251,41399
16954,41400
16789,41401
16513,41402
15163,41403
15156,41404
14910,41405
14194,41406
419763,41407
401676,41408
399526,41409
401177,41410
401037,41411
400933,41412
400489,41413
400615,41414
400433,41415
400188,41416
400189,41417
399481,41418
399593,41419
399271,41420
399226,41421
398821,41422
398203,41423
398731,41424
397091,41425
398297,41426
398258,41427
398234,41428
397854,41429
397057,41430
397427,41431
397334,41432
397050,41433
396896,41434
396818,41435
396390,41436
396517,41437
395768,41438
395505,41439
395498,41440
395497,41441
395299,41442
393554,41443
378658,41444
389717,41445
389479,41446
386230,41447
385763,41448
385323,41449
385098,41450
384613,41451
383120,41452
383422,41453
382316,41454
382018,41455
381163,41456
381052,41457
380414,41458
380405,41459
379609,41460
378934,41461
377473,41462
376677,41463
376489,41464
376672,41465
374027,41466
376241,41467
374681,41468
375604,41469
375419,41470
374334,41471
373738,41472
373694,41473
373351,41474
373078,41475
372936,41476
368789,41477
370649,41478
370416,41479
367470,41480
367890,41481
365514,41482
365741,41483
363019,41484
364373,41485
363784,41486
360570,41487
360095,41488
360055,41489
358828,41490
357885,41491
352260,41492
354150,41493
352243,41494
352842,41495
352743,41496
352281,41497
352020,41498
351127,41499
351102,41500
351014,41501
350954,41502
350911,41503
350854,41504
350822,41505
350682,41506
350661,41507
350657,41508
350308,41509
350466,41510
350405,41511
350397,41512
349940,41513
350246,41514
348981,41515
350151,41516
350058,41517
349842,41518
349433,41519
349789,41520
349790,41521
349714,41522
349632,41523
349550,41524
349536,41525
347994,41526
349419,41527
349333,41528
349269,41529
348921,41530
348875,41531
348777,41532
348477,41533
348423,41534
348412,41535
347936,41536
347782,41537
347767,41538
347753,41539
347638,41540
347508,41541
347518,41542
347056,41543
346778,41544
346595,41545
346754,41546
346739,41547
346694,41548
346632,41549
346631,41550
346627,41551
346566,41552
346363,41553
346318,41554
346304,41555
346226,41556
345975,41557
344762,41558
345812,41559
345696,41560
345437,41561
345414,41562
345310,41563
345372,41564
345088,41565
344943,41566
344740,41567
344562,41568
344516,41569
344498,41570
344405,41571
344353,41572
343948,41573
344241,41574
344221,41575
343775,41576
344093,41577
344041,41578
343995,41579
343876,41580
343914,41581
343856,41582
343759,41583
343705,41584
343654,41585
343419,41586
342871,41587
343533,41588
343276,41589
343209,41590
343047,41591
343001,41592
342932,41593
342842,41594
342827,41595
342823,41596
342746,41597
342705,41598
342685,41599
342589,41600
342562,41601
342442,41602
342417,41603
342402,41604
342399,41605
342389,41606
342362,41607
342371,41608
342351,41609
342317,41610
342193,41611
342255,41612
342235,41613
342198,41614
342190,41615
342188,41616
341988,41617
341868,41618
341876,41619
341826,41620
341814,41621
341795,41622
341690,41623
341547,41624
341442,41625
341426,41626
341272,41627
341210,41628
341253,41629
341184,41630
341135,41631
341070,41632
341046,41633
341048,41634
340743,41635
341005,41636
340757,41637
340707,41638
340379,41639
340725,41640
340705,41641
340490,41642
340293,41643
339746,41644
339839,41645
339728,41646
339682,41647
339633,41648
339616,41649
339418,41650
339542,41651
339308,41652
339226,41653
339172,41654
339150,41655
338530,41656
338960,41657
338858,41658
338859,41659
338699,41660
338642,41661
338345,41662
338597,41663
338358,41664
338247,41665
338120,41666
338107,41667
338084,41668
337720,41669
338004,41670
337999,41671
337978,41672
337952,41673
337920,41674
337896,41675
337854,41676
337801,41677
337721,41678
337670,41679
337631,41680
337638,41681
337272,41682
337171,41683
337135,41684
337078,41685
336999,41686
336947,41687
336943,41688
336785,41689
336689,41690
336610,41691
336562,41692
336346,41693
336224,41694
333307,41695
335133,41696
335091,41697
335065,41698
334974,41699
333897,41700
334397,41701
334764,41702
334735,41703
334592,41704
334587,41705
334521,41706
334516,41707
334511,41708
334403,41709
334223,41710
334292,41711
334125,41712
333455,41713
333397,41714
333354,41715
332941,41716
332897,41717
326407,41718
332152,41719
332083,41720
331989,41721
331987,41722
331984,41723
331936,41724
331919,41725
329606,41726
330723,41727
330417,41728
330325,41729
330303,41730
330065,41731
330048,41732
329430,41733
329425,41734
329271,41735
329317,41736
329250,41737
329247,41738
329229,41739
329198,41740
329188,41741
328623,41742
328570,41743
328416,41744
328378,41745
328175,41746
328103,41747
327943,41748
327850,41749
327553,41750
327610,41751
327561,41752
327435,41753
327319,41754
327247,41755
327229,41756
327130,41757
326898,41758
326780,41759
326658,41760
325674,41761
326567,41762
326566,41763
325197,41764
326196,41765
326192,41766
326450,41767
326377,41768
326191,41769
325928,41770
325917,41771
325508,41772
325566,41773
325644,41774
325599,41775
325459,41776
325380,41777
324968,41778
324867,41779
324833,41780
324781,41781
324511,41782
324317,41783
324314,41784
324071,41785
323988,41786
323950,41787
323947,41788
323798,41789
323690,41790
322704,41791
322531,41792
322533,41793
322340,41794
321938,41795
321884,41796
321857,41797
321666,41798
321648,41799
321618,41800
321574,41801
321460,41802
320906,41803
321019,41804
320816,41805
320480,41806
320450,41807
320308,41808
320327,41809
320180,41810
319986,41811
319984,41812
319795,41813
319678,41814
319641,41815
319188,41816
318899,41817
318594,41818
318213,41819
318004,41820
317922,41821
317731,41822
317900,41823
317799,41824
317482,41825
317489,41826
317488,41827
317376,41828
317377,41829
317094,41830
317062,41831
316988,41832
316880,41833
316143,41834
316839,41835
316830,41836
316807,41837
316729,41838
316543,41839
316544,41840
316519,41841
316503,41842
316479,41843
316454,41844
316419,41845
316386,41846
316372,41847
316340,41848
316272,41849
316217,41850
316098,41851
316093,41852
316049,41853
316044,41854
315914,41855
315811,41856
315702,41857
315598,41858
315587,41859
315582,41860
315566,41861
315504,41862
315486,41863
315380,41864
315261,41865
315138,41866
315112,41867
315098,41868
314937,41869
314918,41870
314916,41871
314858,41872
314660,41873
314654,41874
314568,41875
314472,41876
314433,41877
314368,41878
314321,41879
314270,41880
314226,41881
314039,41882
314140,41883
313755,41884
313647,41885
313633,41886
313500,41887
313347,41888
313321,41889
307978,41890
313048,41891
313003,41892
312992,41893
312881,41894
312850,41895
312782,41896
312723,41897
312599,41898
312049,41899
312407,41900
312366,41901
312177,41902
311105,41903
312161,41904
312149,41905
310423,41906
311768,41907
311747,41908
311696,41909
311685,41910
311197,41911
311008,41912
310981,41913
310881,41914
309113,41915
310522,41916
310462,41917
310276,41918
310131,41919
310090,41920
309178,41921
309101,41922
305245,41923
308957,41924
302608,41925
308470,41926
308446,41927
308400,41928
307466,41929
306858,41930
306691,41931
306658,41932
306611,41933
306554,41934
304599,41935
305809,41936
306023,41937
304839,41938
300185,41939
302773,41940
303776,41941
303736,41942
303648,41943
303623,41944
302931,41945
302905,41946
295114,41947
302331,41948
301791,41949
301718,41950
301385,41951
300725,41952
300789,41953
300213,41954
299451,41955
299296,41956
298953,41957
298243,41958
298222,41959
298046,41960
297443,41961
297538,41962
297248,41963
297191,41964
297045,41965
294262,41966
295805,41967
294350,41968
292450,41969
294553,41970
293991,41971
293518,41972
292452,41973
292872,41974
292257,41975
292125,41976
291772,41977
291645,41978
291664,41979
291459,41980
291352,41981
291188,41982
291061,41983
289271,41984
280464,41985
290366,41986
290027,41987
289364,41988
289183,41989
288989,41990
288773,41991
288536,41992
288488,41993
288072,41994
287417,41995
285437,41996
282805,41997
280419,41998
255783,41999
283317,42000
282999,42001
282100,42002
281233,42003
281190,42004
280693,42005
280480,42006
280037,42007
279608,42008
279104,42009
278523,42010
278351,42011
278221,42012
277197,42013
274197,42014
270613,42015
270291,42016
271002,42017
270887,42018
270447,42019
270109,42020
270222,42021
264257,42022
269681,42023
269381,42024
269222,42025
268161,42026
266523,42027
266372,42028
261482,42029
266138,42030
264325,42031
265567,42032
265285,42033
265131,42034
263944,42035
264427,42036
264234,42037
264238,42038
263914,42039
263620,42040
263251,42041
263002,42042
262666,42043
262392,42044
262213,42045
260709,42046
258811,42047
258416,42048
257238,42049
257755,42050
257262,42051
256337,42052
255534,42053
255366,42054
255279,42055
254059,42056
254571,42057
254875,42058
251246,42059
254566,42060
254443,42061
254164,42062
251379,42063
253157,42064
252056,42065
246768,42066
251127,42067
250383,42068
250601,42069
250432,42070
250060,42071
249880,42072
249792,42073
249384,42074
244607,42075
249206,42076
248803,42077
248572,42078
248191,42079
247514,42080
247863,42081
247748,42082
247426,42083
247104,42084
247024,42085
246842,42086
244631,42087
246171,42088
245560,42089
245091,42090
244931,42091
244478,42092
243408,42093
242639,42094
237896,42095
237232,42096
237184,42097
236786,42098
236047,42099
234116,42100
234084,42101
233987,42102
233939,42103
233539,42104
233280,42105
233285,42106
232380,42107
231971,42108
230800,42109
229942,42110
229060,42111
165106,42112
229124,42113
228042,42114
227647,42115
226744,42116
225899,42117
225716,42118
224865,42119
224803,42120
224797,42121
199803,42122
222980,42123
222898,42124
222169,42125
215558,42126
221917,42127
221868,42128
221631,42129
221375,42130
221105,42131
220492,42132
220468,42133
219868,42134
219787,42135
217697,42136
217615,42137
217513,42138
217484,42139
216830,42140
216377,42141
215256,42142
215079,42143
215003,42144
214943,42145
214926,42146
214608,42147
214478,42148
214101,42149
213730,42150
212504,42151
211544,42152
211370,42153
211346,42154
211333,42155
210082,42156
209947,42157
207667,42158
207857,42159
207844,42160
207568,42161
206823,42162
206020,42163
205938,42164
205823,42165
205636,42166
205211,42167
204779,42168
204703,42169
204633,42170
204582,42171
204522,42172
204349,42173
199489,42174
203714,42175
203264,42176
201748,42177
201727,42178
201380,42179
201007,42180
200890,42181
200262,42182
199127,42183
180473,42184
198854,42185
198579,42186
198130,42187
197827,42188
196989,42189
196711,42190
196852,42191
196783,42192
196229,42193
194140,42194
194385,42195
194288,42196
194136,42197
194012,42198
192991,42199
192058,42200
190671,42201
191024,42202
190498,42203
189445,42204
189269,42205
189130,42206
189069,42207
188715,42208
187580,42209
187537,42210
187387,42211
186276,42212
186093,42213
185923,42214
184351,42215
183651,42216
179430,42217
179781,42218
181420,42219
180093,42220
180060,42221
179233,42222
179026,42223
178727,42224
178704,42225
178072,42226
177629,42227
176854,42228
176399,42229
176317,42230
175890,42231
175446,42232
175579,42233
175158,42234
175172,42235
170155,42236
170493,42237
174464,42238
174203,42239
174038,42240
174008,42241
171262,42242
173294,42243
171568,42244
173015,42245
172984,42246
172803,42247
172320,42248
171840,42249
171432,42250
171397,42251
171388,42252
171229,42253
170873,42254
170521,42255
170229,42256
170138,42257
169660,42258
169638,42259
169568,42260
169214,42261
168779,42262
168768,42263
168314,42264
167496,42265
167249,42266
166932,42267
167214,42268
167018,42269
166855,42270
166237,42271
166184,42272
166041,42273
165871,42274
165755,42275
165593,42276
165542,42277
165532,42278
165439,42279
165385,42280
165348,42281
165085,42282
164844,42283
164661,42284
164242,42285
163874,42286
163757,42287
163598,42288
163408,42289
163268,42290
162873,42291
162794,42292
162592,42293
162540,42294
162408,42295
162141,42296
162035,42297
161673,42298
161509,42299
161610,42300
159130,42301
161434,42302
160693,42303
160597,42304
160531,42305
160530,42306
160500,42307
160496,42308
160482,42309
160472,42310
160457,42311
160208,42312
160212,42313
160278,42314
158469,42315
160014,42316
159996,42317
159973,42318
159931,42319
159862,42320
159595,42321
159471,42322
159389,42323
159385,42324
159326,42325
159261,42326
159139,42327
159099,42328
159082,42329
158774,42330
158739,42331
158639,42332
158493,42333
158134,42334
158120,42335
157958,42336
157933,42337
157902,42338
157895,42339
157853,42340
157852,42341
157806,42342
157368,42343
157551,42344
157565,42345
157512,42346
157138,42347
157133,42348
157033,42349
157072,42350
156973,42351
156945,42352
156922,42353
156586,42354
156569,42355
156519,42356
156397,42357
156379,42358
156295,42359
156305,42360
156128,42361
155886,42362
154635,42363
155573,42364
155568,42365
155505,42366
155300,42367
155237,42368
155036,42369
155033,42370
155031,42371
154808,42372
154200,42373
154472,42374
154063,42375
153739,42376
153404,42377
153293,42378
152761,42379
152642,42380
152116,42381
151964,42382
151490,42383
150889,42384
150513,42385
149955,42386
148921,42387
148388,42388
144548,42389
148178,42390
145796,42391
142722,42392
142476,42393
142108,42394
141460,42395
140972,42396
139699,42397
138494,42398
138422,42399
138385,42400
138040,42401
137952,42402
137587,42403
136317,42404
134764,42405
134140,42406
133624,42407
133275,42408
132303,42409
132057,42410
130546,42411
130073,42412
130042,42413
129486,42414
128793,42415
127874,42416
128325,42417
127274,42418
122637,42419
125741,42420
125700,42421
125680,42422
125629,42423
390210,42424
381375,42425
352645,42426
125575,42427
124577,42428
124333,42429
123628,42430
123606,42431
123374,42432
123298,42433
123084,42434
121769,42435
121713,42436
121629,42437
121523,42438
121334,42439
121176,42440
121056,42441
114836,42442
121055,42443
121032,42444
120922,42445
120821,42446
120778,42447
120773,42448
120597,42449
120504,42450
120283,42451
119881,42452
118581,42453
117924,42454
117875,42455
117626,42456
117253,42457
116903,42458
115749,42459
115612,42460
114916,42461
114853,42462
114665,42463
114491,42464
113910,42465
113808,42466
113778,42467
113776,42468
113551,42469
113508,42470
113448,42471
113222,42472
112473,42473
112256,42474
111601,42475
111124,42476
110991,42477
110952,42478
110724,42479
110381,42480
108925,42481
109153,42482
108757,42483
108312,42484
107442,42485
105898,42486
105700,42487
105496,42488
105268,42489
104610,42490
104743,42491
104119,42492
103490,42493
102983,42494
101185,42495
101030,42496
99949,42497
99620,42498
99119,42499
98111,42500
98068,42501
97579,42502
95559,42503
95495,42504
93054,42505
92420,42506
91343,42507
90828,42508
90215,42509
88309,42510
89331,42511
86787,42512
88253,42513
88220,42514
88032,42515
86969,42516
86859,42517
86358,42518
85858,42519
84958,42520
84800,42521
84378,42522
84238,42523
84094,42524
83952,42525
83838,42526
83476,42527
83370,42528
83028,42529
82493,42530
81979,42531
81381,42532
81206,42533
79079,42534
78749,42535
77973,42536
77093,42537
77038,42538
73920,42539
73077,42540
70065,42541
69060,42542
68886,42543
68748,42544
67594,42545
67514,42546
67064,42547
66787,42548
66468,42549
66049,42550
65356,42551
61889,42552
59934,42553
58049,42554
57661,42555
57646,42556
57409,42557
57035,42558
56681,42559
56631,42560
55364,42561
53542,42562
50469,42563
48879,42564
48547,42565
46583,42566
46414,42567
45390,42568
45032,42569
43001,42570
42475,42571
42414,42572
41943,42573
41799,42574
40746,42575
39502,42576
39324,42577
39113,42578
39027,42579
36524,42580
34464,42581
31368,42582
27430,42583
22441,42584
21235,42585
21125,42586
20665,42587
20000,42588
19652,42589
14864,42590
14612,42591
111632,42592
83534,42593
77039,42594
125230,42595
77339,42596
242628,42597
124680,42598
124419,42599
124173,42600
123894,42601
123549,42602
123070,42603
123035,42604
122675,42605
119369,42606
121027,42607
120804,42608
120738,42609
120546,42610
120327,42611
120154,42612
119858,42613
119748,42614
119648,42615
119333,42616
119307,42617
119295,42618
119266,42619
119206,42620
119004,42621
118738,42622
118623,42623
118575,42624
118455,42625
118197,42626
118194,42627
118023,42628
117688,42629
117600,42630
117583,42631
117176,42632
117169,42633
117166,42634
116140,42635
115770,42636
115663,42637
115670,42638
115567,42639
115557,42640
115489,42641
115433,42642
115380,42643
115074,42644
115082,42645
114953,42646
114943,42647
114819,42648
114601,42649
114593,42650
114569,42651
114541,42652
114109,42653
114067,42654
114025,42655
113885,42656
113594,42657
113563,42658
113518,42659
113432,42660
113396,42661
113297,42662
113256,42663
113240,42664
113228,42665
113064,42666
112951,42667
112851,42668
112730,42669
112710,42670
112360,42671
112359,42672
112151,42673
112142,42674
111811,42675
111763,42676
111888,42677
111885,42678
111870,42679
111809,42680
111373,42681
111312,42682
111267,42683
111107,42684
111051,42685
110907,42686
110753,42687
110662,42688
110499,42689
110550,42690
110467,42691
110322,42692
110057,42693
109942,42694
109567,42695
109381,42696
108373,42697
107655,42698
107585,42699
107501,42700
107276,42701
106702,42702
105611,42703
104038,42704
104093,42705
103248,42706
102559,42707
99129,42708
98755,42709
98657,42710
98331,42711
98176,42712
93485,42713
92683,42714
92430,42715
92225,42716
92126,42717
91415,42718
90959,42719
90953,42720
90736,42721
89735,42722
87878,42723
88130,42724
88033,42725
87593,42726
87481,42727
86639,42728
86479,42729
85680,42730
85636,42731
85314,42732
84978,42733
84239,42734
83905,42735
84122,42736
83813,42737
83812,42738
82664,42739
83443,42740
83433,42741
83345,42742
83143,42743
83079,42744
82881,42745
80555,42746
82535,42747
82093,42748
81688,42749
81542,42750
81552,42751
81187,42752
80785,42753
80623,42754
80301,42755
80359,42756
80170,42757
79580,42758
79529,42759
79312,42760
79124,42761
79086,42762
78966,42763
78799,42764
78587,42765
78211,42766
77827,42767
77898,42768
77868,42769
77845,42770
77633,42771
77622,42772
77422,42773
77077,42774
76917,42775
76879,42776
76719,42777
76704,42778
76375,42779
75148,42780
75799,42781
75491,42782
75444,42783
74818,42784
74706,42785
74637,42786
74593,42787
74346,42788
74300,42789
73316,42790
73304,42791
71715,42792
70755,42793
68929,42794
67068,42795
66527,42796
66165,42797
65435,42798
62440,42799
62072,42800
59593,42801
59366,42802
53602,42803
57903,42804
56940,42805
56800,42806
56263,42807
56253,42808
56070,42809
55295,42810
55904,42811
55543,42812
55218,42813
54854,42814
54623,42815
54731,42816
54705,42817
54075,42818
53694,42819
53537,42820
53167,42821
52232,42822
51887,42823
51678,42824
51624,42825
51443,42826
50268,42827
50165,42828
50077,42829
49820,42830
47528,42831
48052,42832
47734,42833
47099,42834
47222,42835
47179,42836
47058,42837
46694,42838
46688,42839
46644,42840
45944,42841
45664,42842
45305,42843
44952,42844
43447,42845
43065,42846
41506,42847
41418,42848
40722,42849
40436,42850
40246,42851
39870,42852
39767,42853
38307,42854
37507,42855
37141,42856
36941,42857
36117,42858
34806,42859
34786,42860
33425,42861
31489,42862
31225,42863
27679,42864
28694,42865
28380,42866
28505,42867
28214,42868
28173,42869
27898,42870
27728,42871
27104,42872
27037,42873
26823,42874
26177,42875
25188,42876
24677,42877
24296,42878
24084,42879
23864,42880
23697,42881
23682,42882
23058,42883
23020,42884
22959,42885
22945,42886
22065,42887
20913,42888
20899,42889
20873,42890
20668,42891
20475,42892
20045,42893
19998,42894
19800,42895
19636,42896
19130,42897
18967,42898
18827,42899
17307,42900
15635,42901
251724,42902
109448,42903
117507,42904
93638,42905
88003,42906
82672,42907
80841,42908
252913,42909
197917,42910
122961,42911
122793,42912
122727,42913
122505,42914
122213,42915
121670,42916
121373,42917
120616,42918
120540,42919
120309,42920
119649,42921
119599,42922
119519,42923
119246,42924
119315,42925
119199,42926
119010,42927
118913,42928
118662,42929
118302,42930
118299,42931
118298,42932
118297,42933
118011,42934
117949,42935
117436,42936
117431,42937
117428,42938
116755,42939
116672,42940
116464,42941
116397,42942
116118,42943
115492,42944
115753,42945
115257,42946
115199,42947
114859,42948
114446,42949
113975,42950
113651,42951
113340,42952
113307,42953
113221,42954
112957,42955
112322,42956
112224,42957
111820,42958
111790,42959
111165,42960
111085,42961
111014,42962
110791,42963
110696,42964
110472,42965
110193,42966
110085,42967
109893,42968
109700,42969
109650,42970
107294,42971
107049,42972
106543,42973
106261,42974
104190,42975
103231,42976
103074,42977
98742,42978
97339,42979
97317,42980
96248,42981
95947,42982
93030,42983
92411,42984
89526,42985
89281,42986
88682,42987
88662,42988
88113,42989
88091,42990
87774,42991
87343,42992
87070,42993
86311,42994
86835,42995
86532,42996
85739,42997
85969,42998
85659,42999
85346,43000
85210,43001
85192,43002
85117,43003
85005,43004
84146,43005
84734,43006
84343,43007
84240,43008
84191,43009
82880,43010
84181,43011
83743,43012
83654,43013
83357,43014
83179,43015
83178,43016
83167,43017
82795,43018
82481,43019
82593,43020
82152,43021
82457,43022
82372,43023
81832,43024
81632,43025
81625,43026
81601,43027
81541,43028
81411,43029
81403,43030
81375,43031
81220,43032
81115,43033
80984,43034
80882,43035
80450,43036
80198,43037
80113,43038
80067,43039
79884,43040
73344,43041
79341,43042
78586,43043
78520,43044
78306,43045
77491,43046
77492,43047
77407,43048
77298,43049
77270,43050
76584,43051
76487,43052
76041,43053
74511,43054
72897,43055
73512,43056
72842,43057
72162,43058
70640,43059
67180,43060
67469,43061
66712,43062
65856,43063
62207,43064
62113,43065
59688,43066
58692,43067
57675,43068
57640,43069
56630,43070
54596,43071
53761,43072
53610,43073
53528,43074
53024,43075
52841,43076
52608,43077
52621,43078
51700,43079
51404,43080
51188,43081
51082,43082
46000,43083
49588,43084
50788,43085
50525,43086
50378,43087
50068,43088
49993,43089
49903,43090
49285,43091
49242,43092
49113,43093
